"nome","partido","uf","cargo","sequencial"
"CARLOS ROBERTO PAIVA","PT","RJ","DEPUTADO ESTADUAL",190000000530
"ANDRE LUIZ CECILIANO","PT","RJ","DEPUTADO ESTADUAL",190000000531
"ROGÉRIO AZEVEDO DE ALMEIDA","PT","RJ","DEPUTADO ESTADUAL",190000000532
"WALDECK CARNEIRO DA SILVA","PT","RJ","DEPUTADO ESTADUAL",190000000533
"MARIA DA GRAÇA FERNANDES LIMA SOUZA","PT","RJ","DEPUTADO ESTADUAL",190000000534
"OLINDINO CERQUEIRA DE SOUZA","PT","RJ","DEPUTADO ESTADUAL",190000000535
"ANDRÉ PAULO JUNGES","PT","RJ","DEPUTADO ESTADUAL",190000000536
"ADILIO SALVADOR SARAIVA","PT","RJ","DEPUTADO ESTADUAL",190000000537
"LEANDRO MAXIMINO DOS SANTOS","PT","RJ","DEPUTADO ESTADUAL",190000000538
"LUCIANA GONÇALVES DE NOVAES","PT","RJ","DEPUTADO ESTADUAL",190000000539
"JOSÉ CARLOS FREIRE DE MELO","PT","RJ","DEPUTADO ESTADUAL",190000000540
"NILTON WILSON SALOMÃO","PT","RJ","DEPUTADO ESTADUAL",190000000541
"ALMIR COSTA DE AGUIAR","PT","RJ","DEPUTADO ESTADUAL",190000000542
"ROBSON CAMPOS LEITE","PT","RJ","DEPUTADO ESTADUAL",190000000543
"MARCO AURÉLIO DE SOUZA BARRETO","PT","RJ","DEPUTADO ESTADUAL",190000000544
"THAIS GOUVEA DA SILVA SANTANA","PT","RJ","DEPUTADO ESTADUAL",190000000545
"MARIA DAS GRAÇAS GOMES FRANCO","PT","RJ","DEPUTADO ESTADUAL",190000000546
"ALEXANDRE SOUZA DE OLIVEIRA","PT","RJ","DEPUTADO ESTADUAL",190000000547
"CLÁUDIO DAMIÃO SANTOS PEREIRA","PT","RJ","DEPUTADO ESTADUAL",190000000548
"JOSÉ SILVA DE ALBUQUERQUE","PT","RJ","DEPUTADO ESTADUAL",190000000549
"IGOR PAES NUNES SARDINHA","PT","RJ","DEPUTADO ESTADUAL",190000000550
"ZAQUEU DA SILVA TEIXEIRA","PT","RJ","DEPUTADO ESTADUAL",190000000551
"SAULO FIGUEIREDO DIAS","PT","RJ","DEPUTADO ESTADUAL",190000000552
"VANDERLEI FERREIRA DE LIMA","PT","RJ","DEPUTADO ESTADUAL",190000000553
"CARLA MARIA MACHADO DOS SANTOS","PT","RJ","DEPUTADO ESTADUAL",190000000554
"OSNIR ROCHA DE SOUZA","PT","RJ","DEPUTADO ESTADUAL",190000000555
"SADINOEL OLIVEIRA GOMES SOUZA","PT","RJ","DEPUTADO ESTADUAL",190000000556
"ROGÉRIO COUTINHO","PT","RJ","DEPUTADO ESTADUAL",190000000557
"SEBASTIAN ROJAS ARCHER","PT","RJ","DEPUTADO ESTADUAL",190000000558
"LUIS FERNANDO BARBOSA ILMO","PT","RJ","DEPUTADO ESTADUAL",190000000559
"EDUARDO SALLES DE ARAÚJO JUNIOR","PT","RJ","DEPUTADO ESTADUAL",190000000560
"FAUSTO JOSE SERPA TEIXEIRA","PT","RJ","DEPUTADO ESTADUAL",190000000561
"SANDRA RIBEIRO DE OLIVEIRA","PT","RJ","DEPUTADO ESTADUAL",190000000562
"ANTONIO CLAUDIO CUNHA DA COSTA","PT","RJ","DEPUTADO ESTADUAL",190000000563
"MARCOS PAULO COSTA DA SILVA","PT","RJ","DEPUTADO ESTADUAL",190000000564
"ADALBERTO JOSÉ DO AMARAL FERREIRA","PT","RJ","DEPUTADO ESTADUAL",190000000565
"KLEBER FERNANDES MACHADO","PT","RJ","DEPUTADO ESTADUAL",190000000566
"PAULO ROBERTO MUSTRANGI DE OLIVEIRA","PT","RJ","DEPUTADO ESTADUAL",190000000567
"NILSON CARNEIRO SALES","PT","RJ","DEPUTADO ESTADUAL",190000000568
"MARCIA RUFINA DOS SANTOS","PT","RJ","DEPUTADO ESTADUAL",190000000569
"ROMERO BRUNO","PT","RJ","DEPUTADO ESTADUAL",190000000570
"GILBERTO SILVA PALMARES","PT","RJ","DEPUTADO ESTADUAL",190000000571
"SIMONE MARIA SOARES DE SOUZA","PT","RJ","DEPUTADO ESTADUAL",190000000572
"IRENISIA DE JESUS PEREIRA","PT","RJ","DEPUTADO ESTADUAL",190000000573
"CARLOS ROBERTO GOMES DE SOUZA","PT","RJ","DEPUTADO ESTADUAL",190000000574
"VICENTE DE PAULA FERREIRA JUNIOR","PT","RJ","DEPUTADO ESTADUAL",190000000575
"LAERCIO DE MELLO ALVES","PT","RJ","DEPUTADO ESTADUAL",190000000576
"EDICLEA MASCARENHAS FERNANDES","PT","RJ","DEPUTADO ESTADUAL",190000000577
"JOÃO BAPTISTA PEREIRA","PT","RJ","DEPUTADO ESTADUAL",190000000578
"FERNANDA FERNANDES AMURILLO","PT","RJ","DEPUTADO ESTADUAL",190000000579
"LUCIA MARIA DA SILVA SANTOS","PT","RJ","DEPUTADO ESTADUAL",190000000580
"ANDREA LUZIA DOS SANTOS REIS","PT","RJ","DEPUTADO ESTADUAL",190000000581
"GERCINA DOS SANTOS","PT","RJ","DEPUTADO ESTADUAL",190000000582
"RAQUEL MARINHO ALTERADO GUIMARÃES","PT","RJ","DEPUTADO ESTADUAL",190000000583
"ROSEMERY MIGUERES FERREIRA DO NASCIMENTO","PT","RJ","DEPUTADO ESTADUAL",190000000584
"ANTHONY WILLIAM GAROTINHO MATHEUS DE OLIVEIRA","PR","RJ","GOVERNADOR",190000000585
"MARCIO BARRETO DOS SANTOS GARCIA","PR","RJ","VICE-GOVERNADOR",190000000586
"FERNANDO WILLIAM FERREIRA","PROS","RJ","2º SUPLENTE",190000000587
"LILIAM SÁ DE PAULA","PROS","RJ","SENADOR",190000000588
"NOBERTO COELHO DE MATTOS","PROS","RJ","1º SUPLENTE",190000000589
"MARCELO AMARAL CARNEIRO","PT","RJ","DEPUTADO FEDERAL",190000000590
"JOSEMILTON MAURICIO DA COSTA","PT","RJ","DEPUTADO FEDERAL",190000000591
"ROBSON PEREIRA DA CRUZ","PT","RJ","DEPUTADO FEDERAL",190000000592
"MARCUS VINÍCIUS DE OLIVEIRA PINTO","PT","RJ","DEPUTADO FEDERAL",190000000593
"WILSON SIMÕES LUZ","PT","RJ","DEPUTADO FEDERAL",190000000594
"FABIANO TAQUES HORTA","PT","RJ","DEPUTADO FEDERAL",190000000595
"ALBERTO LUIZ VIEIRA COSTA","PT","RJ","DEPUTADO FEDERAL",190000000596
"MARLOS LUIZ DE ARAUJO COSTA","PT","RJ","DEPUTADO FEDERAL",190000000597
"JORGE LUIS DA SILVA DE MELO","PT","RJ","DEPUTADO FEDERAL",190000000598
"ROSÂNGELA FAÇANHA","PT","RJ","DEPUTADO FEDERAL",190000000599
"PEDRO GEROLIMICH DE ABREU","PT","RJ","DEPUTADO FEDERAL",190000000600
"FRANCISCO JOSÉ D'ANGELO PINTO","PT","RJ","DEPUTADO FEDERAL",190000000601
"LUIZ SERGIO NÓBREGA DE OLIVEIRA","PT","RJ","DEPUTADO FEDERAL",190000000602
"CRISTIANI DE OLIVEIRA BRASIL","PT","RJ","DEPUTADO FEDERAL",190000000603
"CLÁUDIO HENRIQUE DOS ANJOS","PT","RJ","DEPUTADO FEDERAL",190000000604
"ANDRÉ TAFFAREL INÁCIO DOS SANTOS","PT","RJ","DEPUTADO FEDERAL",190000000605
"MARCELO BORGES SERENO","PT","RJ","DEPUTADO FEDERAL",190000000606
"DANILO FUNKE LEME","PT","RJ","DEPUTADO FEDERAL",190000000607
"EDSON SANTOS DE SOUZA","PT","RJ","DEPUTADO FEDERAL",190000000608
"LUIZ CLÁUDIO ANTAS MOREIRA","PT","RJ","DEPUTADO FEDERAL",190000000609
"ALVARO ANIBAL ALVES DE MAGALHÃES","PT","RJ","DEPUTADO FEDERAL",190000000610
"ANDRE JOSÉ DA CRUZ","PT","RJ","DEPUTADO FEDERAL",190000000611
"MARIA LUCIA COSTA SILVA","PT","RJ","DEPUTADO FEDERAL",190000000612
"EDIVALDO TEIXEIRA RAMOS","PT","RJ","DEPUTADO FEDERAL",190000000613
"ALESSANDRO LUCCIOLA MOLON","PT","RJ","DEPUTADO FEDERAL",190000000614
"ALAN JOSE DA SILVA","PT","RJ","DEPUTADO FEDERAL",190000000615
"JORGE RICARDO BITTAR","PT","RJ","DEPUTADO FEDERAL",190000000616
"WADIH NEMER DAMOUS FILHO","PT","RJ","DEPUTADO FEDERAL",190000000617
"MUNIQUE MAXIMINO DOS SANTOS","PT","RJ","DEPUTADO FEDERAL",190000000618
"ANDREIA GUIMARÃES DE OLIVEIRA FRAZÃO","PT","RJ","DEPUTADO FEDERAL",190000000619
"ANA LUCIA RAMALHO PACHECO","PT","RJ","DEPUTADO FEDERAL",190000000620
"LUCIANO HENRIQUE PEREIRA","PT","RJ","DEPUTADO FEDERAL",190000000621
"JORGE SOARES BRAGA","PT","RJ","DEPUTADO FEDERAL",190000000622
"ELIANE GREGÓRIO DE ALMEIDA","PT","RJ","DEPUTADO FEDERAL",190000000623
"BENEDITA SOUZA DA SILVA SAMPAIO","PT","RJ","DEPUTADO FEDERAL",190000000624
"JEANNE D ARC FERNANDES GUEDES","PT","RJ","DEPUTADO FEDERAL",190000000625
"SYLVIA DANIELLA PEREIRA AZEVEDO","PT","RJ","DEPUTADO FEDERAL",190000000626
"NILSON VIANA CESÁRIO","PT","RJ","DEPUTADO FEDERAL",190000000627
"LUZIA SILVA DE BARROS","PT","RJ","DEPUTADO FEDERAL",190000000628
"MAKHOUL MOUSSALLEM","PT","RJ","DEPUTADO FEDERAL",190000000629
"LUCY ANA MIGUERES DO NASCIMENTO","PT","RJ","DEPUTADO FEDERAL",190000000630
"AFONSO DE ALBUQUERQUE REIS E SILVA NETO","PT","RJ","DEPUTADO FEDERAL",190000000631
"VAGNER MATEUS DOS SANTOS","PSB","RJ","DEPUTADO FEDERAL",190000000632
"PAULO CESAR EZEQUIEL DA SILVA","PT","RJ","DEPUTADO FEDERAL",190000000633
"LUIS FELIPE DELGADO DIAS","PC do B","RJ","DEPUTADO FEDERAL",190000000634
"RONALDO FERREIRA MARTINS","PC do B","RJ","DEPUTADO FEDERAL",190000000635
"ROSANA DA SILVA","PC do B","RJ","DEPUTADO FEDERAL",190000000636
"JANDIRA FEGHALI","PC do B","RJ","DEPUTADO FEDERAL",190000000637
"CARLOS FREDERICO KOHLER","PC do B","RJ","DEPUTADO FEDERAL",190000000638
"FERNANDO GOMES CID","PC do B","RJ","DEPUTADO FEDERAL",190000000639
"JURACI FERREIRA DAS NEVES","PT","RJ","DEPUTADO FEDERAL",190000000640
"EVA RAPOSO FERREIRA DAS NEVES","PT","RJ","DEPUTADO FEDERAL",190000000641
"ALICE MARIA DA SILVA CASTRO","PT","RJ","DEPUTADO FEDERAL",190000000642
"LILIA VOGEL DE CASTILHO","PSB","RJ","DEPUTADO FEDERAL",190000000643
"MARIA APARECIDA RUFINO MADUREIRA","PSB","RJ","DEPUTADO FEDERAL",190000000644
"DILSON MALHEIROS DRUMOND","PSB","RJ","DEPUTADO FEDERAL",190000000645
"RENATO DE OLIVEIRA BONDIM","PSB","RJ","DEPUTADO FEDERAL",190000000646
"ALVARO ADERALDO CHAVES FILHO","PSB","RJ","DEPUTADO FEDERAL",190000000647
"ALESSANDRO GOMES DE SOUZA","PSB","RJ","DEPUTADO FEDERAL",190000000648
"RODEVAL PIMENTEL DE BRITO","PSB","RJ","DEPUTADO FEDERAL",190000000649
"ANTONIO CARLOS SALES DA SILVA","PSB","RJ","DEPUTADO FEDERAL",190000000650
"BIANCA RODRIGUES MOTTA HERCULANO","PSB","RJ","DEPUTADO FEDERAL",190000000651
"MARLI TEODORO CUMMINGS","PSB","RJ","DEPUTADO FEDERAL",190000000652
"JOÃO CARLOS LOPES DE ARAÚJO","PSB","RJ","DEPUTADO FEDERAL",190000000653
"CLÁUDIO FRID PATRICIO","PSB","RJ","DEPUTADO FEDERAL",190000000654
"PEDRO DELARUE TOLENTINO FILHO","PSB","RJ","DEPUTADO FEDERAL",190000000655
"MARCO ANTONIO DE LIMA FIGUEIREDO","PSB","RJ","DEPUTADO FEDERAL",190000000656
"CELSO DE SOUZA ANDRADE","PSB","RJ","DEPUTADO FEDERAL",190000000657
"MARLUS COUTINHO SUHET","PSB","RJ","DEPUTADO FEDERAL",190000000658
"AMARO LUIZ ALVES DA SILVA","PSB","RJ","DEPUTADO FEDERAL",190000000659
"CARLOS HENRIQUE BATISTA VAZ","PSB","RJ","DEPUTADO FEDERAL",190000000660
"RADAMÉS LATTARI FILHO","PSB","RJ","DEPUTADO FEDERAL",190000000661
"LUIS RAUL SOUSA GUTERRES","PSB","RJ","DEPUTADO FEDERAL",190000000662
"GLAUBER DE MEDEIROS BRAGA","PSB","RJ","DEPUTADO FEDERAL",190000000663
"GUSTAVO SILVA FERREIRA","PSB","RJ","DEPUTADO FEDERAL",190000000664
"CÉSAR GOMES LEAL","PSB","RJ","DEPUTADO FEDERAL",190000000665
"MARIA DAS GRAÇAS MARINS DA SILVA","PSB","RJ","DEPUTADO FEDERAL",190000000666
"GLEYDS VASCONCELOS DA ROCHA","PSB","RJ","DEPUTADO FEDERAL",190000000667
"TANIA CRISTINA LUCAS GUIMARÃES","PSB","RJ","DEPUTADO FEDERAL",190000000668
"JACIAURIA OLIVEIRA SILVA","PSB","RJ","DEPUTADO FEDERAL",190000000669
"ARMANDO DA SILVA CARNEIRO","PSB","RJ","DEPUTADO FEDERAL",190000000670
"HEVELYNE MACHADO DE SIQUEIRA","PSB","RJ","DEPUTADO FEDERAL",190000000671
"ELSON RODRIGUES DA SILVA","PSB","RJ","DEPUTADO FEDERAL",190000000672
"LUIZ LINDBERGH FARIAS FILHO","PT","RJ","GOVERNADOR",190000000673
"ROBERTO WAGNER ROCCO","PV","RJ","VICE-GOVERNADOR",190000000674
"ROMÁRIO DE SOUZA FARIA","PSB","RJ","SENADOR",190000000675
"VIVALDO VIEIRA BARBOSA","PSB","RJ","2º SUPLENTE",190000000676
"JOÃO BATISTA DA ROCHA LEMOS","PC do B","RJ","1º SUPLENTE",190000000677
"VINICIUS CORDEIRO","PT do B","RJ","DEPUTADO ESTADUAL",190000000678
"CARLOS VICENTE NEVES DA SILVA","PT do B","RJ","DEPUTADO ESTADUAL",190000000679
"ALAILTON DOS REIS GUARALDE","PT do B","RJ","DEPUTADO FEDERAL",190000000680
"ALDO MANOEL DA SILVA","PT do B","RJ","DEPUTADO FEDERAL",190000000681
"ALCEU ALVES BARBOSA JUNIOR","PT do B","RJ","DEPUTADO FEDERAL",190000000682
"ALEXANDRE DE PAULA DA SILVA","PT do B","RJ","DEPUTADO FEDERAL",190000000683
"ANDRÉ VANCE","PT do B","RJ","DEPUTADO FEDERAL",190000000684
"AUGUSTO CÉSAR DE AVELLAR FILHO","PT do B","RJ","DEPUTADO FEDERAL",190000000685
"ANA PAULA SOUZA DA SILVA","PT do B","RJ","DEPUTADO FEDERAL",190000000686
"BENEDITO LIMA","PT do B","RJ","DEPUTADO FEDERAL",190000000687
"EDUARDO GIL DOS SANTOS DUARTE","PT do B","RJ","DEPUTADO FEDERAL",190000000688
"ELIANE VIANA JORDÃO FERNANDES","PT do B","RJ","DEPUTADO FEDERAL",190000000689
"ELIANE PONTES ROLIM","PT do B","RJ","DEPUTADO FEDERAL",190000000690
"ENILDO BALDEZ","PT do B","RJ","DEPUTADO FEDERAL",190000000691
"FRANCISCO JOSÉ SEGHETTO","PT do B","RJ","DEPUTADO FEDERAL",190000000692
"FRANCISCO JUCIER BARBOSA DE OLIVEIRA","PT do B","RJ","DEPUTADO FEDERAL",190000000693
"GECILDA DA SILVA DOS SANTOS","PT do B","RJ","DEPUTADO FEDERAL",190000000694
"HÉLCIO ÂNGELO DA ROCHA","PT do B","RJ","DEPUTADO FEDERAL",190000000695
"HÉLIO CRISTOVÃO DE CARVALHO DA SILVA","PT do B","RJ","DEPUTADO FEDERAL",190000000696
"JAIR GOMES BARRETO JUNIOR","PT do B","RJ","DEPUTADO FEDERAL",190000000697
"JANETE MACIEL DE ARAUJO","PT do B","RJ","DEPUTADO FEDERAL",190000000698
"JOÃO BARBOSA BRAVO","PT do B","RJ","DEPUTADO FEDERAL",190000000699
"EDUARDO DOS SANTOS ABRAHÃO","PT do B","RJ","DEPUTADO FEDERAL",190000000700
"JOÃO CARLOS PINTO","PT do B","RJ","DEPUTADO FEDERAL",190000000701
"JOÃO LEOMI SILVA NUNES","PT do B","RJ","DEPUTADO FEDERAL",190000000702
"JONES URUBATAN FRIAS RABELLO","PT do B","RJ","DEPUTADO FEDERAL",190000000703
"JOSÉ GUILHERME DE MORAES NETO","PT do B","RJ","DEPUTADO FEDERAL",190000000704
"LENILSON MELO DE OLIVEIRA","PT do B","RJ","DEPUTADO FEDERAL",190000000705
"LAURINDA GRAZIELA ARAUJO DOS SANTOS","PT do B","RJ","DEPUTADO FEDERAL",190000000706
"MARCELO LOPES MACHADO","PT do B","RJ","DEPUTADO FEDERAL",190000000707
"MAYCON DE FREITAS RIBEIRO","PT do B","RJ","DEPUTADO FEDERAL",190000000708
"MELQUISEDEC MARINS MARQUES","PT do B","RJ","DEPUTADO FEDERAL",190000000709
"ALESSANDRA CLÁUDIA JÚLIO","PT do B","RJ","DEPUTADO FEDERAL",190000000710
"ROMMEL CARDOZO","PT do B","RJ","DEPUTADO FEDERAL",190000000711
"WERNER BENITES SARAIVA DA FONSECA","PT do B","RJ","DEPUTADO FEDERAL",190000000712
"PEDRO PAULO DE ALMEIDA CHAGAS","PT do B","RJ","DEPUTADO FEDERAL",190000000714
"REGINA CÉLIA DE SOUZA BENTO","PT do B","RJ","DEPUTADO FEDERAL",190000000715
"RICARDO GOMES ARANHA","PT do B","RJ","DEPUTADO FEDERAL",190000000716
"RICARDO OLIVEIRA LADEIRA","PT do B","RJ","DEPUTADO FEDERAL",190000000717
"ROSÂNGELA ANDRADE DE QUEIROZ","PT do B","RJ","DEPUTADO FEDERAL",190000000718
"SANDRA MERCES COSTA","PT do B","RJ","DEPUTADO FEDERAL",190000000719
"SÉRGIO PIRES CONTINO","PT do B","RJ","DEPUTADO FEDERAL",190000000720
"ROMARO DA CONCEIÇÃO AMARO","PT do B","RJ","DEPUTADO FEDERAL",190000000721
"THIAGO SILVA DA COSTA","PT do B","RJ","DEPUTADO FEDERAL",190000000722
"VALDECI DOS SANTOS","PT do B","RJ","DEPUTADO FEDERAL",190000000723
"WALLACE MACEDO NICOTTE","PT do B","RJ","DEPUTADO FEDERAL",190000000724
"ZULEIKA DE SOUZA BARRETO","PT do B","RJ","DEPUTADO FEDERAL",190000000725
"SÉRGIO NUNES BEZERRA DA SILVA","PT do B","RJ","DEPUTADO FEDERAL",190000000726
"CLEBER DA SILVA FRAGA","PT do B","RJ","DEPUTADO ESTADUAL",190000000727
"DEUSDELIS MARIANO BATISTA","PT do B","RJ","DEPUTADO ESTADUAL",190000000728
"ROSA HELENA SILVEIRA DE AMORIM","PT do B","RJ","DEPUTADO ESTADUAL",190000000729
"ROSANA MARÇAL CARRILHO","PT do B","RJ","DEPUTADO ESTADUAL",190000000730
"JORGE VIEIRA CAMPOS","PT do B","RJ","DEPUTADO ESTADUAL",190000000731
"GILMAR RODRIGUES BASTOS","PT do B","RJ","DEPUTADO ESTADUAL",190000000732
"ESTHER GREGO FARIA DA SILVA","PT do B","RJ","DEPUTADO ESTADUAL",190000000733
"LUCIANA PRAXEDES PEREIRA DA PIA","PT do B","RJ","DEPUTADO ESTADUAL",190000000734
"DAVID DE OLIVEIRA MACIEL","PT do B","RJ","DEPUTADO ESTADUAL",190000000735
"WILLIAM FERNANDES CABRAL","PT do B","RJ","DEPUTADO ESTADUAL",190000000736
"PAULO SÉRGIO DE SOUZA","PT do B","RJ","DEPUTADO ESTADUAL",190000000737
"FÁBIO ÂNGELO FONTE DA SILVA","PT do B","RJ","DEPUTADO ESTADUAL",190000000738
"CARLOS ANTONIO RAMOS","PT do B","RJ","DEPUTADO ESTADUAL",190000000739
"SÉRGIO DE OLIVEIRA AGUIAR","PT do B","RJ","DEPUTADO ESTADUAL",190000000741
"PERCIVAL PIRES","PT do B","RJ","DEPUTADO ESTADUAL",190000000742
"JÚLIO CÉSAR SAMPAIO MAGNAN","PT do B","RJ","DEPUTADO ESTADUAL",190000000743
"AMIR NOVAES","PT do B","RJ","DEPUTADO ESTADUAL",190000000744
"JARILENE BEZERRA DE LIMA","PT do B","RJ","DEPUTADO ESTADUAL",190000000745
"JOSÉ JAILSON CRUZ","PT do B","RJ","DEPUTADO ESTADUAL",190000000746
"ADRIANA LÚCIA CAMARGO BARROSO OLIVEIRA","PT do B","RJ","DEPUTADO ESTADUAL",190000000747
"GEORGINA AMORIM DE ALMEIDA","PT do B","RJ","DEPUTADO ESTADUAL",190000000748
"LUCIANA NUNES MARIA","PT do B","RJ","DEPUTADO ESTADUAL",190000000749
"JULIANA REIS DE CASTRO","PT do B","RJ","DEPUTADO ESTADUAL",190000000750
"ELIZABETH COSTA LEAL","PT do B","RJ","DEPUTADO ESTADUAL",190000000751
"MARLI MORAES DA SILVA","PT do B","RJ","DEPUTADO ESTADUAL",190000000752
"MÔNICA BERNADETE DE ALMEIDA SÁ GUIMARÃES","PT do B","RJ","DEPUTADO ESTADUAL",190000000753
"MILTON VILARINO JUNIOR","PT do B","RJ","DEPUTADO ESTADUAL",190000000754
"CARLA FIRMINO DE AZEVEDO","PT do B","RJ","DEPUTADO ESTADUAL",190000000755
"CLAUDETE PINHEIRO DOS SANTOS","PT do B","RJ","DEPUTADO ESTADUAL",190000000756
"PAULO FERREIRA TROTTA","PT do B","RJ","DEPUTADO ESTADUAL",190000000757
"VALMIR FERNANDES DA SILVA","PT do B","RJ","DEPUTADO ESTADUAL",190000000758
"MARCOS DA SILVA ARRUDA","PT do B","RJ","DEPUTADO ESTADUAL",190000000759
"MARCOS PAULO DE JESUS PEIXOTO","PT do B","RJ","DEPUTADO ESTADUAL",190000000760
"ALMIR RANGEL  DE CARVALHO","PT do B","RJ","DEPUTADO ESTADUAL",190000000761
"ISRAEL FRANCISCO MENDONÇA","PT do B","RJ","DEPUTADO ESTADUAL",190000000762
"CARLOS ROBERTO LEITE TITO","PT do B","RJ","DEPUTADO ESTADUAL",190000000763
"WILSON LOPES FREIRE","PT do B","RJ","DEPUTADO ESTADUAL",190000000764
"WILSON RODRIGUES JUNIOR","PT do B","RJ","DEPUTADO ESTADUAL",190000000765
"NELSON DE OLIVEIRA AUGUSTO","PT do B","RJ","DEPUTADO ESTADUAL",190000000766
"SIDERLEI DE ARAUJO ARCANJO","PT do B","RJ","DEPUTADO ESTADUAL",190000000767
"JORGE LUIZ GONÇALVES LEITE","PT do B","RJ","DEPUTADO ESTADUAL",190000000768
"LUIZ CARLOS JOAQUIM DA SILVA","PT do B","RJ","DEPUTADO ESTADUAL",190000000769
"ANDRE LUIZ DA COSTA VEIGA","PT do B","RJ","DEPUTADO ESTADUAL",190000000770
"PATRICIA FELIX DA CUNHA","PT do B","RJ","DEPUTADO FEDERAL",190000000771
"TELMA BARBOSA","PT do B","RJ","DEPUTADO ESTADUAL",190000000772
"REGINALDO TORRES DE MOURA","PT do B","RJ","DEPUTADO FEDERAL",190000000773
"MARCELO DE MEDEIROS VIEIRA","PT do B","RJ","DEPUTADO ESTADUAL",190000000774
"PAOLA SILVA CRISPINO","PT do B","RJ","DEPUTADO FEDERAL",190000000775
"MARCELLO COIMBRA COSTA","PT do B","RJ","DEPUTADO FEDERAL",190000000776
"ANTONIO LUIZ MESQUITA","PT do B","RJ","DEPUTADO ESTADUAL",190000000777
"CARLOS MACHADO DA SILVA","PT do B","RJ","DEPUTADO ESTADUAL",190000000778
"CLEBER LUIS FERNANDES DE ARAUJO","PT do B","RJ","DEPUTADO FEDERAL",190000000779
"MARIANA PAESLER COUTINHO","PT do B","RJ","DEPUTADO FEDERAL",190000000780
"ENDERSON DA SILVA","PT do B","RJ","DEPUTADO FEDERAL",190000000781
"ELCIO CARNEIRO CARVALHO JUNIOR","PT do B","RJ","DEPUTADO FEDERAL",190000000782
"CARLOS AUGUSTO RODRIGUES DE SOUZA","PT do B","RJ","DEPUTADO FEDERAL",190000000783
"MARCIO GIOVANI COSTA","PT do B","RJ","DEPUTADO ESTADUAL",190000000784
"DALMIR DE SÁ","PT do B","RJ","DEPUTADO FEDERAL",190000000785
"MARCOS ABRAHÃO","PT do B","RJ","DEPUTADO ESTADUAL",190000000786
"ANTONIA SOARES DE SOUSA","PT do B","RJ","DEPUTADO FEDERAL",190000000787
"MARIO RAMOS FILHO","PT do B","RJ","DEPUTADO ESTADUAL",190000000788
"MAURO SANCAS DE AZEVEDO","PT do B","RJ","DEPUTADO ESTADUAL",190000000789
"SONIA DOS SANTOS GASPAR","PT do B","RJ","DEPUTADO ESTADUAL",190000000790
"LUCI MEIRE DE FARIAS","PT do B","RJ","DEPUTADO ESTADUAL",190000000791
"ARMANDO DOS SANTOS ESTEVES","PT do B","RJ","DEPUTADO ESTADUAL",190000000792
"PATRICIA DO NASCIMENTO PAES BARRETO","PT do B","RJ","DEPUTADO FEDERAL",190000000793
"REGINALDO TAVARES FERNANDES","PT do B","RJ","DEPUTADO ESTADUAL",190000000794
"JOAQUIM ADEMIR DA COSTA SANTOS","PT do B","RJ","DEPUTADO ESTADUAL",190000000795
"MARCOS JOSE VIEIRA","PT do B","RJ","DEPUTADO ESTADUAL",190000000796
"MARCOS RODRIGUES DA SILVA","PT do B","RJ","DEPUTADO ESTADUAL",190000000797
"JOÃO DOS SANTOS FERNANDES DE SOUZA","PT do B","RJ","DEPUTADO ESTADUAL",190000000798
"ANTONIO SOARES FILHO","PT do B","RJ","DEPUTADO ESTADUAL",190000000799
"RENATO GOMES DOMINGUES","PT do B","RJ","DEPUTADO ESTADUAL",190000000800
"RENATO ROCHA","PT do B","RJ","DEPUTADO FEDERAL",190000000801
"REINALDO ANTUNES DO NASCIMENTO","PT do B","RJ","DEPUTADO ESTADUAL",190000000802
"LUIZ ANTONIO VIEIRA GAMA","PT do B","RJ","DEPUTADO FEDERAL",190000000803
"SONIA MARIA GONÇALVES","PT do B","RJ","DEPUTADO ESTADUAL",190000000804
"JOÃO DIAS DE SOUZA JR","PT do B","RJ","DEPUTADO ESTADUAL",190000000805
"VALERIANO DE ARAUJO TIBÚRCIO","PT do B","RJ","DEPUTADO ESTADUAL",190000000806
"PAULO ROBERTO DA SILVA COTTS","PT do B","RJ","DEPUTADO ESTADUAL",190000000808
"MARCELO ANDRE DOS SANTOS SECCO","PT do B","RJ","DEPUTADO ESTADUAL",190000000809
"ARIANA SOARES DA SILVA","PT do B","RJ","DEPUTADO ESTADUAL",190000000810
"ADRIANA LUIZ GONÇALVES","PT do B","RJ","DEPUTADO ESTADUAL",190000000811
"MARINEIS LINO PIMENTA","PT do B","RJ","DEPUTADO ESTADUAL",190000000812
"JOSE HENRIQUE DA SILVA XAVIER","PT do B","RJ","DEPUTADO ESTADUAL",190000000813
"OZORIO DE AQUINO SILVA","PT do B","RJ","DEPUTADO FEDERAL",190000000814
"LAURO NUNES JUNIOR","PT do B","RJ","DEPUTADO FEDERAL",190000000815
"TELMA PAULINA FERREIRA DE CARVALHO SOUZA","PT do B","RJ","DEPUTADO FEDERAL",190000000816
"ADRIANO SANTANA MAIA","PT do B","RJ","DEPUTADO ESTADUAL",190000000817
"ROSANE PITA DE LIMA","PT do B","RJ","DEPUTADO FEDERAL",190000000818
"FRANCISCA CLEIDE GOMES FIGUEIREDO","PT do B","RJ","DEPUTADO ESTADUAL",190000000819
"CARMEM LUCIA CABRAL BARROS","PT do B","RJ","DEPUTADO ESTADUAL",190000000820
