nome,partido,uf,cargo,sequencial
"NARCIZO MINETTO JUNIOR",PV,SP,"DEPUTADO FEDERAL",250000000963
"ARYENE MARTINS ALMEIDA",PMDB,SP,"DEPUTADO FEDERAL",250000002118
"CINTIA MARIA DA CONCEIÇÃO",PSC,SP,"DEPUTADO FEDERAL",250000000464
"AURORA DOS SANTOS",PTB,SP,"DEPUTADO FEDERAL",250000002500
"ABEL DE OLIVEIRA",PSC,SP,"DEPUTADO ESTADUAL",250000000417
"ANDERSON CORDEIRO DA SILVA",PSC,SP,"DEPUTADO ESTADUAL",250000000467
"ITAMAR SANTOS SESSENTA","PC do B",SP,"DEPUTADO ESTADUAL",250000000066
"ANTONIO CLAUDIO MIGUEL","PC do B",SP,"DEPUTADO ESTADUAL",250000000024
"ROGERIO FELIPPE",PSC,SP,"DEPUTADO ESTADUAL",250000000429
"MARIA DAS GRAÇAS DINIZ",PSC,SP,"DEPUTADO FEDERAL",250000000470
"FABIO AUGUSTO MANZANO",PHS,SP,"DEPUTADO FEDERAL",250000002911
"VALTER MILER","PC do B",SP,"DEPUTADO ESTADUAL",250000000049
"MARIA DO CARMO GUILHERME",PMDB,SP,"DEPUTADO ESTADUAL",250000002680
"ROSA MARIA CORDEIRO",PHS,SP,"DEPUTADO ESTADUAL",250000003350
"ROBERTO CARVALHO ENGLER PINTO",PSDB,SP,"DEPUTADO ESTADUAL",250000001532
"SOLANGE MARTINS",PMDB,SP,"DEPUTADO ESTADUAL",250000002735
"GILBERTO AUGUSTO FELIX",PHS,SP,"DEPUTADO FEDERAL",250000002897
"NEUZA RODRIGUES MENDES",PSOL,SP,"DEPUTADO FEDERAL",250000001822
"HERMES RODRIGUES NERY",PHS,SP,"DEPUTADO FEDERAL",250000002917
"SÉRGIO MORACIR CALIXTO",PRP,SP,"DEPUTADO FEDERAL",250000003006
"ANTONIO CARLOS ESTABILE",PRB,SP,"DEPUTADO FEDERAL",250000001293
"LUIZ CARLOS DE PAULA",PDT,SP,"DEPUTADO ESTADUAL",250000002065
"EDNA SANDRA MARTINS",PV,SP,"DEPUTADO FEDERAL",250000000921
"TELEMACO TONETTI BORSARI",PDT,SP,"DEPUTADO FEDERAL",250000002022
"AGNALDO SAMPAIO",PTC,SP,"DEPUTADO FEDERAL",250000000095
"MARIA APARECIDA BATISTA",PSTU,SP,"DEPUTADO FEDERAL",250000001850
"GILCELI LEITE LIMA",PSOL,SP,"DEPUTADO ESTADUAL",250000001834
"ANTONIO CICERO DA SILVA",PRP,SP,"DEPUTADO FEDERAL",250000002969
"REINALDO SANTOS RAMOS",PT,SP,"DEPUTADO FEDERAL",250000000655
"ANTENOR NOGUEIRA LIMA",PRTB,SP,"DEPUTADO FEDERAL",250000002296
"JANAIR RAMOS DA SILVA",PV,SP,"DEPUTADO ESTADUAL",250000001036
"LEONICE DE OLIVEIRA VIEIRA",PRP,SP,"DEPUTADO ESTADUAL",250000002874
"MARIA HELENA SERRA",PHS,SP,"DEPUTADO ESTADUAL",250000003339
"ARLINDO CHIGNALIA JUNIOR",PT,SP,"DEPUTADO FEDERAL",250000000614
"SUZANA MARIA BASTOS GODOI",PTB,SP,"DEPUTADO FEDERAL",250000002516
"ALUIZIO LEONARDO",PDT,SP,"DEPUTADO FEDERAL",250000001982
"ERMELINDO INACIO MARTINS JUNIOR",PSC,SP,"DEPUTADO FEDERAL",250000000398
"ROBERTO AUGUSTO FERREIRA",PRP,SP,"DEPUTADO ESTADUAL",250000002803
"ROBERTO DE SOUZA JOSÉ",PEN,SP,"DEPUTADO ESTADUAL",250000003057
"EMERSON LUIZ DA CRUZ",PEN,SP,"DEPUTADO ESTADUAL",250000003056
"FABIANO SILVA ZANGRANDE",PEN,SP,"DEPUTADO FEDERAL",250000003054
"DILZA MIEKO MURAMOTO SHIROMA",PEN,SP,"DEPUTADO FEDERAL",250000003053
"JORGE ANTONIO COELHO DE MELLO",PEN,SP,"DEPUTADO FEDERAL",250000003049
"GRAZIELE  CRISTINA LUCATO",PEN,SP,"DEPUTADO FEDERAL",250000003046
"OTAVIO ALMEIDA CAMPOS",PEN,SP,"DEPUTADO ESTADUAL",250000003044
"MARIA GORETT RIBEIRO DA SILVA",PEN,SP,"DEPUTADO ESTADUAL",250000003042
"EDUARDO KAMEI YUKISAKI",PEN,SP,"DEPUTADO ESTADUAL",250000003040
"JOSE SEVERINO DA SILVA",PRTB,SP,"DEPUTADO ESTADUAL",250000002287
"JOSE BIZZARRO JUNIOR",PRTB,SP,"DEPUTADO ESTADUAL",250000002286
"HELTON SIDNEY DOS SANTOS MAXIMO",PRTB,SP,"DEPUTADO ESTADUAL",250000002285
"CLAUDIO FRANCISCO RAINHO",PRTB,SP,"DEPUTADO ESTADUAL",250000002281
"CHARLES CHRISTOPHER HIDER KOBAYASHI",PRTB,SP,"DEPUTADO ESTADUAL",250000002280
"ALHETEA PIZZOCARO DE ARAUJO DOS SANTOS",PRTB,SP,"DEPUTADO ESTADUAL",250000002278
"SUELI APARECIDA BOETTO",PRTB,SP,"DEPUTADO FEDERAL",250000002277
"SANDRA VALERIA RODRIGUES DOS SANTOS",PRTB,SP,"DEPUTADO FEDERAL",250000002276
"LUIZ GUILHERME THEODORO DOS SANTOS ORTIZ",PRTB,SP,"DEPUTADO FEDERAL",250000002273
"JOÃO PEDRO DA SILVA SIQUEIRA",PT,SP,"DEPUTADO ESTADUAL",250000000557
"WILSON DA SILVA CLETO",PSC,SP,"DEPUTADO ESTADUAL",250000003624
"RENE VLADEMIR BLOTA JUNIOR",PSC,SP,"DEPUTADO ESTADUAL",250000003622
"LUCIANO RODRIGUES DE AQUINO",PSC,SP,"DEPUTADO ESTADUAL",250000003620
"ERIVALDO JOSE DOS SANTOS",PSC,SP,"DEPUTADO ESTADUAL",250000003617
"EDUARDO FERRO JUNIOR",PSC,SP,"DEPUTADO ESTADUAL",250000003616
"DANIEL DE OLIVEIRA VASCONCELLOS",PSC,SP,"DEPUTADO ESTADUAL",250000003614
"DAIANA CRISTINA SILVA VIEIRA",PSC,SP,"DEPUTADO ESTADUAL",250000003613
"MATUSAEL DO NASCIMENTO",PSC,SP,"DEPUTADO FEDERAL",250000003610
"ROBERTO MARCIAL LEME",PSC,SP,"DEPUTADO FEDERAL",250000003611
"RAFAEL DELLOVA",PSB,SP,"DEPUTADO ESTADUAL",250000001203
"JULIO CESAR DOS SANTOS JUSTINO",PRP,SP,"DEPUTADO ESTADUAL",250000002791
"SUELY APARECIDA SAGRES",PRP,SP,"DEPUTADO ESTADUAL",250000002863
"ELIZABETE DE OLIVEIRA CAETANO",PSDB,SP,"DEPUTADO FEDERAL",250000001380
"LUIZ CARLOS DA SILVA BOSIO",PV,SP,"DEPUTADO FEDERAL",250000000949
"CÍCERA MARIA BEZERRA DA SILVA",PHS,SP,"DEPUTADO ESTADUAL",250000003312
"ALBERI JOSÉ THOMAZ DE SOUZA JUNIOR",PTB,SP,"DEPUTADO FEDERAL",250000002351
"MARIA ELI DOS SANTOS",PHS,SP,"DEPUTADO ESTADUAL",250000003338
"CASSIO RODRIGO DE OLIVEIRA SILVA",PSDB,SP,"DEPUTADO ESTADUAL",250000001535
"MAURO LUIS CLAUDINO DE ARAÚJO",PMDB,SP,"DEPUTADO ESTADUAL",250000002694
"RENATO BENTO LUIZ",PSTU,SP,"DEPUTADO ESTADUAL",250000001887
"ELLEN RUIZ",PSTU,SP,"DEPUTADO FEDERAL",250000001847
"PAULO ROBERTO BUFALO",PSOL,SP,"DEPUTADO ESTADUAL",250000001729
"IARA BERNARDI",PT,SP,"DEPUTADO ESTADUAL",250000000540
"ISMAEL JUDÁ DOS SANTOS NICÁCIO",PDT,SP,"DEPUTADO FEDERAL",250000001996
"JULIO CEZAR CARDIAL DE TULLIO",PPS,SP,"DEPUTADO FEDERAL",250000001363
"EDVALDO GERMANO SALES",PSB,SP,"DEPUTADO FEDERAL",250000001439
"VALQUÍRIA DI TATA CAMPOS OLIVEIRA",PTB,SP,"DEPUTADO FEDERAL",250000002447
"NIVALDO MOURA DA SILVA",PRP,SP,"DEPUTADO ESTADUAL",250000002801
"GILSON FICO",PV,SP,"DEPUTADO ESTADUAL",250000001027
"JOSÉ IZIDRO NETO",PMDB,SP,"DEPUTADO ESTADUAL",250000002654
"FRANCISCO CARLOS DE ALBUQUERQUE GIMENEZ",PSB,SP,"DEPUTADO ESTADUAL",250000001176
"ANTONIO DUARTE NOGUEIRA JUNIOR",PSDB,SP,"DEPUTADO FEDERAL",250000001323
"ALCIDES DIAS LIMA",PSB,SP,"DEPUTADO ESTADUAL",250000001113
"MIGUEL MOUBADDA HADDAD",PSDB,SP,"DEPUTADO FEDERAL",250000001350
"ROBERTO FIGUEIRA MARINHO",PSC,SP,"DEPUTADO ESTADUAL",250000000433
"RENATA HAKIM VIANNA",PSC,SP,"DEPUTADO FEDERAL",250000000477
"NEILTON LISBOA DOS SANTOS",PRP,SP,"DEPUTADO ESTADUAL",250000002855
"REINALDO SEVERINO SOUTO",PRP,SP,"DEPUTADO ESTADUAL",250000002867
"LUIS SANTOS PEREIRA FILHO",PROS,SP,"DEPUTADO ESTADUAL",250000000860
"EDER JOFRE GUANDALINI",PRP,SP,"DEPUTADO ESTADUAL",250000002820
"JOSE TAVARES DA SILVA FILHO",PRP,SP,"DEPUTADO ESTADUAL",250000002767
"VIVIANE RODRIGUES DA SILVA AUGUSTO",PHS,SP,"DEPUTADO ESTADUAL",250000003397
"JAIME DA SILVA",PRB,SP,"DEPUTADO ESTADUAL",250000001588
"BENEDITO ISMAEL PEREIRA",PMN,SP,"DEPUTADO FEDERAL",250000000285
"CLODOALDO PEREIRA AZEVEDO",SD,SP,"DEPUTADO ESTADUAL",250000000818
"ARIOVALDO JOSÉ DOS SANTOS",PTN,SP,"DEPUTADO ESTADUAL",250000000172
"LUNARA FRANCINI CORRÊA DA SILVA",PSOL,SP,"DEPUTADO ESTADUAL",250000001746
"ADRIANA DELFINO",PPS,SP,"DEPUTADO ESTADUAL",250000001605
"VALMIRA ALVES DE MELO","PT do B",SP,"DEPUTADO ESTADUAL",250000000272
"FABIANA SOARES DE ALMEIDA",PEN,SP,"DEPUTADO FEDERAL",250000003052
"SUZETE CHAFFIN",PSOL,SP,"DEPUTADO FEDERAL",250000001783
"ANTONIO CARLOS LIMEIRAS",PSOL,SP,"DEPUTADO FEDERAL",250000001706
"ROGERIO BARRETO ALVES",PPS,SP,"DEPUTADO FEDERAL",250000001368
"ITALO DE OLIVEIRA",PSC,SP,"DEPUTADO ESTADUAL",250000000497
"MARCOS DE SOUZA MARQUES",PTB,SP,"DEPUTADO ESTADUAL",250000002583
"CREUSA LIMA DA SILVA",PSOL,SP,"DEPUTADO FEDERAL",250000001821
"CELSO REIMANN LUZ",PRB,SP,"DEPUTADO FEDERAL",250000001278
"MARCOS ROBERTO MARTINS",PROS,SP,"DEPUTADO ESTADUAL",250000000884
"ANTONIO EDSON LEITE",PTB,SP,"DEPUTADO ESTADUAL",250000002469
"CAMILA DE SOUZA MORINI",PRTB,SP,"DEPUTADO ESTADUAL",250000002250
"ADALBERTO ANTÔNIO DOS SANTOS",PSDC,SP,"DEPUTADO ESTADUAL",250000001962
"ALEXANDRE NERO FLAQUER",PRTB,SP,"DEPUTADO ESTADUAL",250000002330
"CATHERINE DOS SANTOS FREITAS",PSDC,SP,"DEPUTADO ESTADUAL",250000001970
"HELIO TELES ALVES",PRTB,SP,"DEPUTADO ESTADUAL",250000002318
"RICARDO AMARAL",PRP,SP,"DEPUTADO FEDERAL",250000003001
"FIRMINO FERREIRA FILHO",PRTB,SP,"DEPUTADO ESTADUAL",250000002284
"RAFAEL CORREIA LISBOA",PSB,SP,"DEPUTADO FEDERAL",250000001480
"HORÁCIO RAINERI NETO",PSOL,SP,"DEPUTADO ESTADUAL",250000001827
"AUREO RODRIGUES DE SOUZA",PDT,SP,"DEPUTADO ESTADUAL",250000002048
"PEDRO PAULO VIEIRA DE CARVALHO",PSOL,SP,"DEPUTADO FEDERAL",250000001727
"AIDAN ANTONIO RAVIN",PSB,SP,"DEPUTADO FEDERAL",250000001449
"CLAUDEMIR SERENO",PEN,SP,"DEPUTADO FEDERAL",250000003050
"JOÃO BERNARDINO LEITE",PT,SP,"DEPUTADO ESTADUAL",250000000554
"JOSÉ ANTONIO FERNANDES",PHS,SP,"DEPUTADO ESTADUAL",250000003321
"JOSÉ RODRIGUES DOS SANTOS",PSB,SP,"DEPUTADO FEDERAL",250000001434
"DENISE SINEIDE DE MARIA SOARES",PROS,SP,"DEPUTADO FEDERAL",250000002172
"MARCOS DE OLIVEIRA SAMPAIO",PEN,SP,"DEPUTADO FEDERAL",250000003116
"AHMAD SAID MOURAD",PEN,SP,"DEPUTADO FEDERAL",250000003139
"WILSON DIAS RIBEIRO",PMDB,SP,"DEPUTADO FEDERAL",250000002119
"BRUNO VIEIRA MAIA",PSOL,SP,"DEPUTADO ESTADUAL",250000001825
"MARIA FRANCISCA COLELLA CERVONE",PHS,SP,"DEPUTADO FEDERAL",250000003022
"ALZIRA CANDIDA DE SOUZA",PP,SP,"DEPUTADO ESTADUAL",250000002598
"JANIO GONÇALVES DE OLIVEIRA",PMDB,SP,"DEPUTADO FEDERAL",250000002134
"ANÉSIA APARECIDA RODRIGUES SCHMIDT",PR,SP,"DEPUTADO ESTADUAL",250000000717
"JOSILDO FERREIRA BARRETO",PPS,SP,"DEPUTADO FEDERAL",250000001362
"JOÃO BATISTA DE ARRUDA",PSTU,SP,"DEPUTADO ESTADUAL",250000001869
"JOAO CARLOS DE SOUZA",PSC,SP,"DEPUTADO FEDERAL",250000000450
"SERGIO STORTI",PSDB,SP,"DEPUTADO FEDERAL",250000001335
"BENEDITO DE VITTO JUNIOR",PTC,SP,"DEPUTADO ESTADUAL",250000000174
"ROGERIO JACOMO MICHELETTI",PTC,SP,"DEPUTADO ESTADUAL",250000000259
"JOSÉ FERREIRA",PSOL,SP,"DEPUTADO ESTADUAL",250000001839
"RICARDO RUVIAN RODRIGUES",PHS,SP,"DEPUTADO ESTADUAL",250000003402
"CLEDIVALDO VIEIRA SILVA",PHS,SP,"DEPUTADO ESTADUAL",250000003298
"ABIMAEL SANTOS SOUSA",PSOL,SP,"DEPUTADO FEDERAL",250000001736
"CRISTIANO EURIPEDES SOARES RODRIGUES DA SILVA",PHS,SP,"DEPUTADO FEDERAL",250000002905
"OSVALDO PRUDENCIO ROSA",PV,SP,"DEPUTADO ESTADUAL",250000001070
"ROSEMEIRE RIBEIRO",PRP,SP,"DEPUTADO ESTADUAL",250000002865
"CLAUDIO FERREIRA SILVA",PTN,SP,"DEPUTADO FEDERAL",250000000107
"ISAIAS AMBROSIO DOS SANTOS FILHO",PRP,SP,"DEPUTADO ESTADUAL",250000002847
"JOANA BRIGIDO DA COSTA MUNIZ",PRP,SP,"DEPUTADO FEDERAL",250000002986
"ROBERTO WAGNER SIMÃO IERCK",PRP,SP,"DEPUTADO ESTADUAL",250000002784
"JAQUELINE FARDELONE",PROS,SP,"DEPUTADO ESTADUAL",250000000890
"WALTER CALIL ELIAS JUNIOR",PROS,SP,"DEPUTADO ESTADUAL",250000000863
"RICARDO GIALLUISI",PTN,SP,"DEPUTADO ESTADUAL",250000000255
"SILVIO ARRUDA",PRB,SP,"DEPUTADO FEDERAL",250000001288
"SILVINO ROQUE NETO",PMN,SP,"DEPUTADO FEDERAL",250000000304
"ARMANDO FERREIRO RODRIGUES",PMDB,SP,"DEPUTADO ESTADUAL",250000002610
"JOSÉ LUIZ RIBEIRO",SD,SP,"DEPUTADO FEDERAL",250000000830
"ALDA CELINA FRANCO FERRAZ",PSOL,SP,"DEPUTADO ESTADUAL",250000001760
"SANDRA DOS SANTOS REIS",PV,SP,"DEPUTADO ESTADUAL",250000001083
"SEBASTIAO FERREZ ARSENE",PSDB,SP,"DEPUTADO FEDERAL",250000001341
"RALFI RAFAEL DA SILVA",PTN,SP,"DEPUTADO ESTADUAL",250000000357
"CAROLINA VIEIRA DA SILVA",PSDB,SP,"DEPUTADO FEDERAL",250000001374
"ANTONIO VALDO DE SOUZA",PPL,SP,"DEPUTADO ESTADUAL",250000002211
"MARCO ANTONIO FELICIANO",PSC,SP,"DEPUTADO FEDERAL",250000000388
"SILVANA DE BARROS OLIVEIRA",PSB,SP,"DEPUTADO FEDERAL",250000003888
"CARLOS ANTONIO FERREIRA DOS SANTOS",PEN,SP,"DEPUTADO FEDERAL",250000003088
"JOSÉ DA CRUZ VALCACI",PV,SP,"DEPUTADO FEDERAL",250000004148
"MARCOS CESAR PONTES",PSB,SP,"DEPUTADO FEDERAL",250000001416
"WELINGTON APARECIDO ALFREDO",PEN,SP,"DEPUTADO FEDERAL",250000003082
"DIMAS NOVAIS DE OLIVEIRA",PEN,SP,"DEPUTADO ESTADUAL",250000003133
"ONERITO HENRIQUE VINHANDELLI JUNIOR",PSDC,SP,"DEPUTADO ESTADUAL",250000001952
"SEBASTIÃO RIBEIRO DE OLIVEIRA",PSDC,SP,"DEPUTADO ESTADUAL",250000001958
"ANTONIO D'AGOSTINO",PV,SP,"DEPUTADO ESTADUAL",250000001002
"AILTON VICENTE DE OLIVEIRA",PHS,SP,"DEPUTADO FEDERAL",250000002918
"MARIA APARECIDA PINTO SANCHEZ",PTB,SP,"DEPUTADO FEDERAL",250000002483
"MARCIO JUNIOR BRIANES","PC do B",SP,"DEPUTADO ESTADUAL",250000000076
"MARIA APARECIDA BATISTA LEITE",PTB,SP,"DEPUTADO FEDERAL",250000002462
"RICARDO DELGALLO",PV,SP,"DEPUTADO ESTADUAL",250000001075
"MARCOS EBRAHIM MARCELINO",PTB,SP,"DEPUTADO ESTADUAL",250000002461
"VLAMIR BERNARDES DA SILVA",PRB,SP,"DEPUTADO FEDERAL",250000001234
"RITA DE CASSIA SOUSA SANTOS",PSDC,SP,"DEPUTADO ESTADUAL",250000001956
"RODNEY DE ALMEIDA",PRTB,SP,"DEPUTADO ESTADUAL",250000002292
"CRISTIANO ROGER CANUTO",PEN,SP,"DEPUTADO FEDERAL",250000003063
"ZERNICE FERREIRA GONZAGA",PT,SP,"DEPUTADO ESTADUAL",250000000601
"MANOEL DE OLIVEIRA CAJÉ","PC do B",SP,"DEPUTADO ESTADUAL",250000000074
"ANTONIO YOSIAKI MURAKI",PTB,SP,"DEPUTADO FEDERAL",250000002499
"ANDREA DE OLIVEIRA ALMEIDA",PRTB,SP,"DEPUTADO ESTADUAL",250000002279
"JOSE ROBERTO FUMACH",PSB,SP,"DEPUTADO ESTADUAL",250000001180
"JESSE DA COSTA CORREA",PSDB,SP,"DEPUTADO FEDERAL",250000001355
"TELMA SANDRA AUGUSTO DE SOUZA",PT,SP,"DEPUTADO ESTADUAL",250000000594
"GUIDO FÉCCHIO NETO",PSDC,SP,"DEPUTADO ESTADUAL",250000001974
"VERA LUCIA DOS SANTOS",PRP,SP,"DEPUTADO ESTADUAL",250000002864
"KLEBER MOREIRA",PEN,SP,"DEPUTADO ESTADUAL",250000003104
"ANGELO AUGUSTO PERUGINI",PT,SP,"DEPUTADO ESTADUAL",250000000511
"LUIZ CARLOS CALDERONI",PMDB,SP,"DEPUTADO FEDERAL",250000002100
"JOSÉ ELIAS BATISTA CARVALHO",PCB,SP,"DEPUTADO FEDERAL",250000002337
"JOSE RIBAMAR BRIOSO SOUSA",PSB,SP,"DEPUTADO ESTADUAL",250000003745
"VALDOMIRO FRANCISCO DE OLIVEIRA",PTC,SP,"DEPUTADO ESTADUAL",250000003648
"ANA GLÓRIA DIAS DA SILVA",PEN,SP,"DEPUTADO ESTADUAL",250000003870
"LEANDRO FINATO SCORNAVACCA",PSD,SP,"DEPUTADO ESTADUAL",250000002667
"MARISA BAGANHA AZEVEDO E SÁ",PSB,SP,"DEPUTADO FEDERAL",250000001478
"DANIEL RODRIGUES LEITE",PTC,SP,"DEPUTADO ESTADUAL",250000003484
"MARIA APARECIDA DA SILVA SANTOS",PSC,SP,"DEPUTADO FEDERAL",250000003608
"ALESSANDRA APARECIDA MONTEIRO",PSB,SP,"DEPUTADO ESTADUAL",250000001149
"ANDRE LUIZ MARQUESANI DOMINGOS",PSDC,SP,"DEPUTADO FEDERAL",250000001909
"MOACYR ALVES DE SOUZA",PSDC,SP,"DEPUTADO FEDERAL",250000001929
"FERNANDO NEY RODRIGUES SANTOS",PSDC,SP,"DEPUTADO FEDERAL",250000001921
"JOSÉ CORREA NEVES JUNIOR",PV,SP,"DEPUTADO FEDERAL",250000000940
"ERNANE PRIMAZZI",PSC,SP,"DEPUTADO ESTADUAL",250000000403
"IGINA RIBEIRO MAIA DE MATTOS",PSDC,SP,"DEPUTADO ESTADUAL",250000003773
"SOLANGE BREVIGLIERI ALVES CASTILHO",PSOL,SP,"DEPUTADO ESTADUAL",250000003478
"WALDIR CALEGARETTI DOS SANTOS",PEN,SP,"DEPUTADO ESTADUAL",250000003136
"JOSÉ OLIRIO BARBOSA",PPL,SP,"DEPUTADO ESTADUAL",250000002214
"APARECIDA BATISTA DIAS BARRETO DE OLIVEIRA",PR,SP,"DEPUTADO ESTADUAL",250000000718
"FRANCISCO FRANÇA DA SILVA",PT,SP,"DEPUTADO ESTADUAL",250000000534
"TERESINHA MINELLI TAVARES",PV,SP,"DEPUTADO ESTADUAL",250000003936
"VALDENEIDE LUCENA DA SILVA",PTC,SP,"DEPUTADO FEDERAL",250000003501
"ELISEU BENTO DE SOUZA",PMDB,SP,"DEPUTADO ESTADUAL",250000003702
"LUCELIA SANTOS LOIOLA",PSB,SP,"DEPUTADO ESTADUAL",250000003880
"LUCIA CONCEIÇÃO AMARAL",PMDB,SP,"DEPUTADO FEDERAL",250000003693
"ALEXANDRE GASPARINI JUNIOR",PSB,SP,"DEPUTADO FEDERAL",250000003746
"GISELE FINATTI BARAGLIO",PEN,SP,"DEPUTADO ESTADUAL",250000003878
"MARIO CELSO BOTION",PEN,SP,"DEPUTADO ESTADUAL",250000003107
"CICERO NOVAIS",PSDC,SP,"DEPUTADO FEDERAL",250000001912
"JOÃO CARLOS MERLIM",PMDB,SP,"DEPUTADO ESTADUAL",250000002663
"KARINA DIAS DE OLIVEIRA",PSD,SP,"DEPUTADO FEDERAL",250000002193
"MARCOS NUNES MANZANO",PTB,SP,"DEPUTADO ESTADUAL",250000002424
"WINNITU DIEGO DA SILVA TOZADORE",PSDC,SP,"DEPUTADO FEDERAL",250000001906
"NEWTON LIMA NETO",PT,SP,"DEPUTADO FEDERAL",250000000652
"GUSTAVO VASQUES BITENCOURT",PRP,SP,"DEPUTADO FEDERAL",250000004186
"EDSON ARMANDO RIBEIRO",PHS,SP,"DEPUTADO ESTADUAL",250000003340
"JOSÉ ROOSEVELT MARTOS",PRP,SP,"DEPUTADO ESTADUAL",250000002850
"JOSÉ ROBERTO SANTIAGO GOMES",PSD,SP,"DEPUTADO FEDERAL",250000002191
"MARIVALDO RODRIGUES DE SOUZA",PHS,SP,"DEPUTADO FEDERAL",250000004026
"EDSON GOMES DA ROCHA",PHS,SP,"DEPUTADO FEDERAL",250000002884
"JOSE MANOEL DE LIRA FILHO",PHS,SP,"DEPUTADO ESTADUAL",250000003320
"ANTÔNIO DONIZETE FERREIRA",PSTU,SP,"DEPUTADO FEDERAL",250000001844
"JOSEPH ZUZA SOMAAN ABDUL MASSIH",PP,SP,"DEPUTADO ESTADUAL",250000002655
"VALDIR APARECIDO FUMIS",PSOL,SP,"DEPUTADO FEDERAL",250000001798
"WILLY YU",PSOL,SP,"DEPUTADO FEDERAL",250000001805
"ITALO VINICIUS SANTOS GOMES",PRTB,SP,"DEPUTADO ESTADUAL",250000002331
"ABEL LIMA RIVERO",PEN,SP,"DEPUTADO FEDERAL",250000003037
"RICARDO FASSIO CAVALCANTE CUNHA",PRB,SP,"DEPUTADO FEDERAL",250000001310
"SIDNEI LIMA",PSOL,SP,"DEPUTADO ESTADUAL",250000001704
"EDISON LUIS DA SILVA",PDT,SP,"DEPUTADO ESTADUAL",250000002016
"JOSE LUIS BARROS FILHO",PRTB,SP,"DEPUTADO ESTADUAL",250000002321
"MAURO FERREIRA DE SOUZA",PEN,SP,"DEPUTADO ESTADUAL",250000003105
"MARCOS BOER",PEN,SP,"DEPUTADO ESTADUAL",250000003123
"FERNANDO DE SOUZA",PSTU,SP,"DEPUTADO ESTADUAL",250000001864
"VALDIR POLLETINI",PSB,SP,"DEPUTADO FEDERAL",250000003741
"APARECIDO DOS SANTOS",PRP,SP,"DEPUTADO ESTADUAL",250000002842
"MARIA CORDELIZA DOS SANTOS",PHS,SP,"DEPUTADO FEDERAL",250000002944
"ROLANDO BELTRAMINE ROLEMBERG",PMDB,SP,"DEPUTADO FEDERAL",250000003676
"ANDERSON GOMES DE CAMPOS",PSB,SP,"DEPUTADO ESTADUAL",250000003925
"MARCELO LIMA COSTA",PTB,SP,"DEPUTADO FEDERAL",250000002426
"MARCOS ANTONIO",PSD,SP,"DEPUTADO ESTADUAL",250000002678
"MAURO FRANCISCO DE TOLEDO",PRP,SP,"DEPUTADO ESTADUAL",250000002769
"FABIANO WASHINGTON RUIZ MARTINEZ",PV,SP,"DEPUTADO FEDERAL",250000000927
"ANA PAULA  OLIVEIRA GUIMARÃES",PHS,SP,"DEPUTADO FEDERAL",250000002885
"JOSEFA APARECIDA TAVARES DA SILVA",PHS,SP,"DEPUTADO FEDERAL",250000002893
"MARCELO MASCARENHAS MIRANDA",PSC,SP,"DEPUTADO FEDERAL",250000000413
"WALDIR AGNELLO",PSC,SP,"DEPUTADO ESTADUAL",250000000434
"ANTONIO RODRIGUES SANDOVAL",PSC,SP,"DEPUTADO FEDERAL",250000000444
"ALTAIR DELDONO",PHS,SP,"DEPUTADO ESTADUAL",250000003313
"ADIEL LIMA",PHS,SP,"DEPUTADO ESTADUAL",250000003303
"WALTER SHINDI IIHOSHI",PSD,SP,"DEPUTADO FEDERAL",250000002204
"FLAVIO AUGUSTO MACEDO DE ALMEIDA",PSL,SP,"DEPUTADO ESTADUAL",250000000198
"FERNANDO CAPEZ",PSDB,SP,"DEPUTADO ESTADUAL",250000001510
"DÉBORA MARIA MARAGNI PEREIRA DE ABREU",SD,SP,"DEPUTADO FEDERAL",250000000828
"PAULO WILSON RODRIGUES",PV,SP,"DEPUTADO FEDERAL",250000000970
"MARCIO PASCHOAL GIUDICIO",PV,SP,"DEPUTADO FEDERAL",250000000954
"JOSE ROBERTO MENDONÇA",PR,SP,"DEPUTADO FEDERAL",250000000708
"BENEDITO TEODORO",PSC,SP,"DEPUTADO ESTADUAL",250000000420
"NEIDE ANDRELO","PT do B",SP,"DEPUTADO ESTADUAL",250000000242
"ALEX DA MATA SILVA",PSOL,SP,"DEPUTADO FEDERAL",250000001768
"JOSE DENES DE LIMA",PSL,SP,"DEPUTADO ESTADUAL",250000000218
"ARLETE MARIA DOS SANTOS",PEN,SP,"DEPUTADO ESTADUAL",250000003099
"JOÃO VICTOR DE SOUSA SOBRINHO",PSL,SP,"DEPUTADO ESTADUAL",250000000214
"DANIEL PAULO RADAELI",PMDB,SP,"DEPUTADO ESTADUAL",250000002625
"JOEL PEREIRA ALVES",PRB,SP,"DEPUTADO FEDERAL",250000001290
"LOURIVAL PEDRO DE MACEDO","PT do B",SP,"DEPUTADO FEDERAL",250000000362
"LUIZ FERNANDO ARANTES MACHADO",PSDB,SP,"DEPUTADO ESTADUAL",250000001542
"LEANDRO FERREIRA XAVIER DE LIMA",SD,SP,"DEPUTADO ESTADUAL",250000000847
"LÚCIA DAS DORES SILVA NICOLATTI",PDT,SP,"DEPUTADO ESTADUAL",250000002063
"APARECIDO DE CAMPOS FILHO",DEM,SP,"DEPUTADO ESTADUAL",250000001644
"JOSOE GOMES DA SILVA",PTN,SP,"DEPUTADO ESTADUAL",250000000221
